Date,High,Low,Close,Open,Volume,Close.adj
2020/3/26,175.00,167.50,168.00,169.00,2280644,168.00
2020/3/27,172.00,160.05,160.69,172.00,4613759,160.69
2020/3/30,158.50,148.00,151.24,156.94,4073196,151.24
2020/3/31,159.68,152.09,158.06,153.87,2522059,158.06
2020/4/01,163.18,156.01,159.76,157.96,1948917,159.76
2020/4/02,168.00,158.02,167.83,161.00,2781071,167.83
2020/4/03,168.89,165.22,166.93,167.05,1493691,166.93
2020/4/07,171.68,166.55,168.17,169.96,2810101,168.17
2020/4/08,168.95,165.50,166.98,166.00,1437087,166.98
2020/4/09,169.78,164.50,166.50,168.00,970528,166.50
2020/4/10,168.48,154.40,166.00,160.01,2746449,166.00
2020/4/13,164.72,155.16,156.98,163.62,1979501,156.98
2020/4/14,168.00,157.50,166.26,159.29,2186186,166.26
2020/4/15,167.50,159.45,160.00,166.26,2842275,160.00
2020/4/16,167.75,160.00,167.00,161.31,2369982,167.00
